application_id,evidence_id,evidence_span,journey_stage,mechanism_id,mechanism_name,mapping_reason,mapping_source,mapping_confidence,alternative_mechanism_id,alternative_reason,information_gap,research_split
APP-01349,EV-3f4a363db619,"Hi there, is the delay normal? getting a little anxious abotu the timing.",client_interview_2,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01349,EV-40e2454149a7,is the delay normal? getting a litte anxious about the timing.,client_interview_2,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01349,EV-b8fde4e63009,"Client background vendor running behind, expect another few days.",offer_extended,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01349,EV-cd878840cf35,is the delay normal? getting a little anxious about the timing. Thanks,background_check,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01349,EV-ba5e9e259016,Background check fllagged for review - escalating with client.,onboarding_docs_sent,BM-006,Friction,Evidence category 'documentation' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01349,EV-1759b58138b2,is the delay normal? getting a little anxous about the timing.,onboarding_docs_sent,BM-006,Friction,Evidence category 'process_delay' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-032,'Negativity Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-5371a30796a5,"current employer found out and wants to keep me, going bakc and forth on it.",client_interview_1,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-c63a6892f8f5,Candidate mentioned current employer reached out. Sounded less certain today. Will follow up early next week.,client_interview_1,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-fff479a3d31e,Candidate mentioned current employer reached out. Sounded less certain today. No action needed at this time.,client_interview_1,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-620164731edc,"Good morning, still sorting a few things internally, can I get back to you in a day or two?",offer_extended,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'certainty_uncertainty' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-e1b400816a7b,"Good morning, still sorting a few things internally, can I get back to you in a day or two?",offer_extended,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01351,EV-071fd9914c50,"Good morning, still sorting a few things internally, can I get back to you in a day or two?",offer_extended,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'candidate_hesitation' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01351,EV-675b2d774703,my curret manager wants to talk again before I finalize anything.,offer_accepted,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01352,EV-e7f6ed749313,Candidate mentioned a conversation with their current manager on last week. Later cited unrelated reason for withdrawal. Flagging for visibility.,submitted,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01352,EV-09d37eec24b0,Candidate sid compensation was 'not a concern' but asked about job security three separate times.,offer_accepted,BM-002,Loss Aversion,Evidence category 'compensation_concern' is a documented candidate signal for 'Loss Aversion' (Value & Reference Evaluation); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-013,'Anchoring' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01354,EV-7e32fe6d4874,"trying to work out my nottice period, might push the start date a bit.",submitted,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'certainty_uncertainty' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01354,EV-12db814a531a,"trying to work out my nottice period, might push the start date a bit.",submitted,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01354,EV-765f52023835,Discussed notice period - candidate's current employer requestign longer transition. Noted for the file.,submitted,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01354,EV-97b65db4f9e0,Discussed notice period - candidate's current employer requesting longer transition.,offer_extended,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01354,EV-384ff1122d2f,"Hi there, Couldn't get released from my current job in time, sorry, haev to step back.",background_check,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01355,EV-d59e9f69321f,"this role sounds like a great fit, can't wait to get started.",unknown,BM-020,Commitment / Consistency,Evidence category 'commitment_language' is a documented candidate signal for 'Commitment / Consistency' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-019,'Self-Consistency' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01355,EV-1872bb3bdd08,"this role sounds like a great fit, can't wait to get started.",unknown,BM-018,Identity Signaling,Evidence category 'candidate_excitement' is a documented candidate signal for 'Identity Signaling' (Identity & Self-Concept); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-031,'Halo Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-43da45b46737,"Clarified work arrangement with candidate, some confusion from job postnig language. Flagging for visibility.",unknown,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-265cfae29cc1,"Clarified work arrangement with candidate, some confusion from job postnig language. Flagging for visibility.",unknown,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-bfbf7b27600d,"wait, is this fully remote or do I need to come in sometimes?",screened,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-6ccf221d4992,"wait, is this fully remote or do I need to come in sometimes?",screened,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01356,EV-a37146873794,"thoguht this was hybrid, want to make sure I understand the schedule.",client_interview_1,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-4dab401e0608,"Clarified work arrangement with candidate, sme confusion from job psting language. Flagging for visibility.",client_interview_1,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-d1159e9bd0e6,"Clarified work arrangement with candidate, sme confusion from job psting language. Flagging for visibility.",client_interview_1,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-cfaf8b2e7b9e,"Note: candidate surprised by onsite expectation, discussed further with client. Flagging for visibility.",client_interview_1,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-6812cb013cf4,"Candidate surprised by onsite expectation, discussed further with client.",client_interview_1,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-6a949186ab8f,"thought this was hybrid, want to make sure I understand the schedule.",background_check,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-729fcc2186f0,"thought this was hybrid, want to make sure I understand the schedule.",background_check,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-f501625f3bd0,can you clarify how many days onsite are expected?,background_check,BM-001,Status Quo Bias,Evidence category 'work_arrangement' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.55,,,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-f5bb5ca6cbcd,can you clarify how many days onsite are expected?,background_check,BM-014,Confirmation Bias,Evidence category 'expectation_setting' is a documented candidate signal for 'Confirmation Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-015,'Cognitive Dissonance' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01356,EV-daed6c7add9f,can you clarify how many days onsite are expected?,background_check,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01358,EV-a35bd9d078c8,Candidate confirmed all onboarding steps complete. Will check in agin in a few days.,client_interview_1,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01360,EV-5a2c48a0d594,"trying to work out my notice period, might push the start date a bit. Thnks",offer_extended,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'certainty_uncertainty' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01360,EV-93b9db29bdca,"trying to work out my notice period, might push the start date a bit. Thnks",offer_extended,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01360,EV-8c62a6a7c398,Woorking with candidate and client to adjust start date around notice period.,offer_extended,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01360,EV-e50f861ba7a8,Working with cadidate and client to adjust start date arouund notice period. No action needed at this time.,offer_accepted,BM-023,Goal Gradient,Evidence category 'joining_date' is a documented candidate signal for 'Goal Gradient' (Motivation & Goals); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-024,'Present Bias (Hyperbolic Discounting)' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01360,EV-ab688e8de25f,"Hi, Couldn't get released froom my current job in time, sorry, have to step back.",background_check,BM-001,Status Quo Bias,Evidence category 'current_employer_activity' is a documented candidate signal for 'Status Quo Bias' (Decision-Making & Cognitive Biases); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-010,'Endowment Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01361,EV-3e3818017eab,sure,client_interview_1,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01361,EV-1d86e3b79d13,sure,background_check,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01365,EV-df8bb5ede3a8,"Hello, not totally surre how that interview went, not 100% sure but it felt a little off.",client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'certainty_uncertainty' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01365,EV-4c73050debc9,Still thinking about how the interview wnet and decided,client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'certainty_uncertainty' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01365,EV-a2ad0f2c51ce,Still thinking about how the interview wnet and decided,client_interview_1,BM-029,Uncertainty / Ambiguity Aversion,"Evidence category 'candidate_hesitation' is a documented candidate signal for 'Uncertainty / Ambiguity Aversion' (Trust, Risk & Uncertainty); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-001,'Status Quo Bias' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01366,EV-cb8498b2f974,"sory to ask again, but what should I bring on day one?",unknown,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01366,EV-6218043879b9,"sory to ask again, but what should I bring on day one?",unknown,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
APP-01366,EV-91568c56d8c6,"Cadidate asked several onboarding logistics questions, answered all of them.",submitted,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01366,EV-d54d12df03ee,"FYI, sent onboarding checklist again per candidate request.",offer_accepted,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01366,EV-ffe3f22e925c,"sorrry to ask again, but what should I bring on day one?",offer_accepted,BM-006,Friction,Evidence category 'onboarding_process' is a documented candidate signal for 'Friction' (Friction & Effort); no matching Possible_Contradictory_Signals phrase was found in the evidence span or its surrounding context.,MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.4,BM-025,'Default Effect' is also a documented candidate for this evidence category and was not contradicted either -- human review should confirm which (if either) fits better.,"Not human-reviewed -- model-applied mapping from the calibrated framework; treat as demonstration-grade, not validated.",discovery
APP-01366,EV-df663e2bb847,"sorrry to ask again, but what should I bring on day one?",offer_accepted,,,"NO_SUPPORTED_MECHANISM -- no library mechanism had sufficient, uncontradicted contextual support for this evidence category.",MODEL_APPLIED_FROM_CALIBRATED_FRAMEWORK,0.0,,,Not human-reviewed; model found no supported mechanism.,discovery
